system:index,FID_1,FID_2,GRID_CODE,POINTID,RASTERVALU,Shape_Area,Shape_Leng,co2_value,cover_norm,density_norm,height_norm,lc_10,lc_20,lc_30,lc_40,lc_50,lc_60,ntl_norm,population_norm,距离,.geo
0000000000000000100f,151,7837,843.91894531,7838,843.918945313,6.94444444405E-5,0.0333333333324,843.918945313,0.0851651422161817,0.012054878014514788,0.08017181319669286,0.043689320388349516,0.0,0.0,0.9563106796116504,0.0,0.0,0.12543349322030492,0.046315480013919115,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.27499893362773,23.01666673351434],[113.28333294857097,23.016666726090563],[113.28333294857097,23.025000838418702],[113.27499893362771,23.025000788115392],[113.27499893362773,23.01666673351434]]]}"
00000000000000001013,101,7912,994.92797852,7913,994.927978516,6.94444444405E-5,0.0333333333324,994.927978516,0.3492377473077655,0.006129065812982527,0.06051747255831934,1.0,0.0,0.0,0.0,0.0,0.0,0.17696875696196135,0.05066659102058281,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.35000096743111,22.99999862684209],[113.35833503979643,22.99999862794869],[113.35833503979643,23.008332669815967],[113.3500009674311,23.008332698010648],[113.35000096743111,22.99999862684209]]]}"
0000000000000000101b,448,8080,1560.04492188,8081,1560.04492188,6.94444444405E-5,0.0333333333324,1560.04492188,0.4011390275790779,0.004528191458979588,0.06196367120225459,0.0,0.0,0.0,0.0,1.0,0.0,0.18348483121681147,0.09670094074558085,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3500009674311,22.958332834819554],[113.35833503979643,22.958332811564684],[113.35833503979643,22.966666841035426],[113.3500009674311,22.96666689370976],[113.3500009674311,22.958332834819554]]]}"
0000000000000000101e,28,8136,1226.7487793,8137,1226.7487793,6.94444444405E-5,0.0333333333324,1226.7487793,0.053280606850674275,0.0074414309550650684,0.09565125473385248,0.6956521739130435,0.0,0.0,0.2608695652173913,0.043478260869565216,0.0,0.0735263928717589,0.03659525014779173,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.31666470610205,22.94166467810124],[113.32499874801528,22.941664703971057],[113.32499874801528,22.949998773308746],[113.31666470610205,22.949998776268068],[113.31666470610205,22.94166467810124]]]}"
0000000000000000101f,63,8145,946.45849609,8146,946.458496094,6.94444444405E-5,0.0333333333324,946.458496094,0.6547012016086134,0.009017664381054162,0.06320781666862232,0.0,0.0,0.0,0.8592233009708737,0.1407766990291262,0.0,0.1313396307062216,0.13505386068593397,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.39166679957177,22.949998766304226],[113.39166679957177,22.941664676618977],[113.4000008757874,22.941664662931668],[113.4000008757874,22.949998722349264],[113.39166679957177,22.949998766304226]]]}"
00000000000000001034,170,8609,544.98602295,8610,544.986022949,6.94444444405E-5,0.0333333333324,544.986022949,0.0880287506003701,0.007429428796670766,0.08595285149634009,0.7135922330097088,0.0,0.0,0.28640776699029125,0.0,0.0,0.11703578674133051,0.005655703254059317,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.50833468885894,22.825001246381806],[113.51666881651164,22.825001236449562],[113.51666881651164,22.83333527702059],[113.50833468885894,22.83333531980217],[113.50833468885894,22.825001246381806]]]}"
0000000000000000103d,206,8818,364.96923828,8819,364.969238281,6.94444444405E-5,0.0333333333324,364.969238281,0.04103519528548361,0.002598860221725573,0.043478260869566666,1.0,0.0,0.0,0.0,0.0,0.0,0.04810247004036613,0.013252630591500383,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.57499832156545,22.77500130492298],[113.56666865614204,22.775001358608176],[113.56666865614204,22.766667261989348],[113.57499832156545,22.766667242248605],[113.57499832156545,22.77500130492298]]]}"
000000000000000010a7,897,1473,130.22790527,1474,130.227905273,6.94444444405E-5,0.0333333333324,130.227905273,0.05134150632995619,0.013343451168580581,0.10857520786091088,1.0,0.0,0.0,0.0,0.0,0.0,0.015245089104224492,0.013771746699900965,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.64166631984627,23.641667708713165],[113.65000033122041,23.64166772343886],[113.65000033122041,23.650001781348966],[113.64166631984627,23.650001799756918],[113.64166631984627,23.641667708713165]]]}"
00000000000000001182,642,5384,328.14852905,5385,328.148529053,6.94444444405E-5,0.0333333333324,328.148529053,0.01886439751600796,0.0038179054752243164,0.054931047765792655,1.0,0.0,0.0,0.0,0.0,0.0,0.07191716781877645,0.023118068327550267,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.29166704261482,23.31666619950292],[113.29166704261482,23.308332097287657],[113.30000103352084,23.30833211345649],[113.30000103352084,23.316666188342833],[113.29166704261482,23.31666619950292]]]}"
00000000000000001183,995,5386,329.35217285,5387,329.352172852,6.94444444405E-5,0.0333333333324,329.352172852,0.018169378834956628,0.0054017685429110065,0.09056818181818749,0.0,0.0,0.0,0.0,1.0,0.0,0.06919053109517181,0.029987519658559905,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3083351024985,23.308332135960107],[113.31666470610205,23.30833210670998],[113.31666470610205,23.316666126656273],[113.3083351024985,23.31666618335612],[113.3083351024985,23.308332135960107]]]}"
000000000000000011d1,738,6658,502.14120483,6659,502.141204834,6.94444444405E-5,0.0333333333324,502.141204834,0.117711697491111,0.017053654970086842,0.0932047318892895,1.0,0.0,0.0,0.0,0.0,0.0,0.10531043559741858,0.007480011336503022,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.5583346021186,23.191668633103447],[113.56666865614204,23.19166868207597],[113.56666865614204,23.19999827244793],[113.5583346021186,23.1999982560299],[113.5583346021186,23.191668633103447]]]}"
000000000000000011ef,734,7215,900.79608154,7216,900.796081543,6.94444444405E-5,0.0333333333324,900.796081543,0.37569690680101064,0.013198606004093687,0.06896551724136667,1.0,0.0,0.0,0.0,0.0,0.0,0.10129367082496742,0.02861573038585668,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.46666885417397,23.133334719903015],[113.4749984721294,23.13333472339334],[113.4749984721294,23.141668757084158],[113.46666885417397,23.141668784554493],[113.46666885417397,23.133334719903015]]]}"
0000000000000000120e,567,7835,730.9788208,7836,730.978820801,6.94444444405E-5,0.0333333333324,730.978820801,0.054679635919479955,0.00934055118532431,0.08664371304077832,0.9806763285024155,0.0,0.0,0.019323671497584544,0.0,0.0,0.11648517642528657,0.028075225461643434,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.25833523209954,23.016666751665575],[113.26666481657118,23.016666781331555],[113.26666481657118,23.025000863593455],[113.25833523209954,23.025000861229547],[113.25833523209954,23.016666751665575]]]}"
00000000000000001212,524,7907,1102.94909668,7908,1102.94909668,6.94444444405E-5,0.0333333333324,1102.94909668,0.1686340640426937,0.02155027448087864,0.12172870340855302,1.0,0.0,0.0,0.0,0.0,0.0,0.14594983524249905,0.047381659269466976,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3083351024985,22.99999862449856],[113.31666470610205,22.999998685135537],[113.31666470610205,23.008332700868817],[113.3083351024985,23.00833266853556],[113.3083351024985,22.99999862449856]]]}"
0000000000000000121c,819,8133,598.47357178,8134,598.473571777,6.94444444405E-5,0.0333333333324,598.473571777,0.02234188935191547,0.0021609199901455266,0.018028932592054694,1.0,0.0,0.0,0.0,0.0,0.0,0.04564765434735795,0.014312613815698547,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.30000103352084,22.94999877453499],[113.29166704261482,22.949998760363076],[113.29166704261482,22.941664662400306],[113.30000103352084,22.941664704920385],[113.30000103352084,22.94999877453499]]]}"
0000000000000000121e,527,8154,660.97937012,8155,660.979370117,6.94444444405E-5,0.0333333333324,660.979370117,0.20021715176245636,0.03935064096816652,0.17892857142856666,0.859903381642512,0.0,0.0,0.1400966183574879,0.0,0.0,0.07409686432186904,0.055387697115500206,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.46666885417397,22.941664673780704],[113.47499847212941,22.941664711655115],[113.4749984721294,22.94999874831315],[113.46666885417397,22.949998741944984],[113.46666885417397,22.941664673780704]]]}"
00000000000000001220,824,8156,403.64419556,8157,403.644195557,6.94444444405E-5,0.0333333333324,403.644195557,0.17038464638417802,0.009418992257967522,0.044126984127,0.859903381642512,0.0,0.0,0.014492753623188406,0.12560386473429952,0.0,0.06708245479546415,0.02016490268158832,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.48333251753392,22.94166468057644],[113.49166662968847,22.941664661691572],[113.49166662968847,22.9499987199132],[113.48333251753392,22.949998770826422],[113.48333251753392,22.94166468057644]]]}"
0000000000000000122a,889,8379,379.67895508,8380,379.678955078,6.94444444405E-5,0.0333333333324,379.678955078,0.007270585606196114,0.0014200612239734529,0.022581090407176978,1.0,0.0,0.0,0.0,0.0,0.0,0.03953296520925283,0.027886534270116833,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.43333262558454,22.883335201448332],[113.44166669281229,22.88333518380857],[113.44166669281229,22.891664784478746],[113.43333262558453,22.891664747673378],[113.43333262558454,22.883335201448332]]]}"
00000000000000001240,834,8877,277.56945801,8878,277.569458008,6.94444444405E-5,0.0333333333324,277.569458008,0.14311209473087455,0.006495644426048496,0.11270935960589999,0.5982905982905983,0.0,0.0,0.0,0.4017094017094017,0.0,0.08751981268233044,0.04760425137333385,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.5583346021186,22.749999112914406],[113.56666865614204,22.749999136613148],[113.56666865614204,22.758333216290602],[113.5583346021186,22.75833322662449],[113.5583346021186,22.749999112914406]]]}"
000000000000000013a6,1376,6023,734.16601563,6024,734.166015625,6.94444444405E-5,0.0333333333324,734.166015625,0.11727773977127591,0.008815201815478504,0.05493803536888496,0.1574468085106383,0.0,0.0,0.0,0.8425531914893617,0.0,0.06770643250340122,0.053966001449134514,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.21666490468645,23.249998124379186],[113.22499898753047,23.24999813442785],[113.22499898753047,23.2583322419165],[113.21666490468645,23.25833217237341],[113.21666490468645,23.249998124379186]]]}"
000000000000000013bf,1260,6617,1471.12902832,6618,1471.12902832,6.94444444405E-5,0.0333333333324,1471.12902832,0.18632258655374756,0.001999255012635556,0.037503143567600566,0.0,0.0,0.0,0.0,1.0,0.0,0.10849941887540503,0.08556172302287192,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.21666490468645,23.19166866308982],[113.22499898753047,23.191668684672404],[113.22499898753047,23.199998281089343],[113.21666490468645,23.19999828552718],[113.21666490468645,23.19166866308982]]]}"
000000000000000013db,1225,7197,5056.15429688,7198,5056.15429688,6.94444444405E-5,0.0333333333324,5056.15429688,0.3863383708896494,0.02413629952077928,0.2527808027169182,0.0,0.0,0.0,0.0,1.0,0.0,0.2510011891260544,0.3600005095668398,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.31666470610205,23.13333469739415],[113.32499874801528,23.133334665463696],[113.32499874801528,23.141668722122652],[113.31666470610205,23.141668782340346],[113.31666470610205,23.13333469739415]]]}"
000000000000000013dc,1412,7201,2780.94140625,7202,2780.94140625,6.94444444405E-5,0.0333333333324,2780.94140625,0.19260628488539724,0.011544477386580314,0.17471489311966068,1.0,0.0,0.0,0.0,0.0,0.0,0.1388135621130356,0.29078036740846275,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3500009674311,23.13333468360152],[113.35833503979643,23.133334646642183],[113.35833503979643,23.141668759563682],[113.3500009674311,23.141668739948344],[113.3500009674311,23.13333468360152]]]}"
000000000000000013e1,1157,7330,4525.18896484,7331,4525.18896484,6.94444444405E-5,0.0333333333324,4525.18896484,0.240405982904109,0.008923111587422403,0.13044288337927656,0.0,0.0,0.0,0.5388349514563108,0.4611650485436894,0.0,0.1606994594827176,0.46830865908260616,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.29166704261482,23.116666572697252],[113.30000103352084,23.11666653870236],[113.30000103352084,23.125000624902196],[113.29166704261482,23.125000601220343],[113.29166704261482,23.116666572697252]]]}"
000000000000000013e2,1322,7344,1495.59143066,7345,1495.59143066,6.94444444405E-5,0.0333333333324,1495.59143066,0.5239226142916421,0.0033843653429034212,0.0913494069297568,0.8640776699029126,0.0,0.0,0.0,0.13592233009708737,0.0,0.1679477226378778,0.12462977524475762,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.41666451947052,23.11666659794971],[113.41666451947052,23.125000620022583],[113.40833493305125,23.125000635826712],[113.40833493305125,23.116666583865563],[113.41666451947052,23.11666659794971]]]}"
000000000000000013e3,1067,7355,937.39367676,7356,937.393676758,6.94444444405E-5,0.0333333333324,937.393676758,0.2840231016167435,0.020344037988061246,0.08182844396705152,0.7439613526570049,0.0,0.0,0.07246376811594203,0.18357487922705315,0.0,0.10763768195171834,0.03356208534363945,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.50833468885894,23.11666654795648],[113.50833468885894,23.125000655975875],[113.50000062641246,23.125000644282377],[113.50000062641246,23.116666589850404],[113.50833468885894,23.11666654795648]]]}"
000000000000000013e4,1290,7358,995.42755127,7359,995.42755127,6.94444444405E-5,0.0333333333324,995.42755127,0.3480386980821321,0.0073648188847756394,0.07535575263991053,0.6359223300970873,0.0,0.0,0.0,0.3640776699029126,0.0,0.12958665604343222,0.04894979482968396,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.53333245153806,23.125000644075524],[113.52499837661026,23.12500066397308],[113.52499837661026,23.116666534503004],[113.53333245153806,23.116666546934027],[113.53333245153806,23.125000644075524]]]}"
000000000000000013fb,1010,7917,533.18029785,7918,533.180297852,6.94444444405E-5,0.0333333333324,533.180297852,0.17246204937468548,0.00801971634429736,0.04846157426803131,0.48543689320388356,0.0,0.0,0.5145631067961166,0.0,0.0,0.09682456518090535,0.02757763286455232,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.39166679957177,23.00833272490272],[113.39166679957177,22.999998630635197],[113.4000008757874,22.999998662259056],[113.4000008757874,23.008332726425486],[113.39166679957177,23.00833272490272]]]}"
00000000000000001417,1304,8374,427.53872681,8375,427.538726807,6.94444444405E-5,0.0333333333324,427.538726807,0.0708068976946995,0.006307779514003399,0.03498314826517264,1.0,0.0,0.0,0.0,0.0,0.0,0.03925684109100363,0.044003044751156274,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.39166679957177,22.88333521845645],[113.4000008757874,22.88333516042061],[113.4000008757874,22.89166474349097],[113.39166679957177,22.891664746262634],[113.39166679957177,22.88333521845645]]]}"
0000000000000000142b,1087,8747,440.33175659,8748,440.331756592,6.94444444405E-5,0.0333333333324,440.331756592,0.1013961073561405,0.00332236487288264,0.024727272727266665,0.3349514563106797,0.0,0.0,0.0,0.6650485436893204,0.0,0.07914378881560781,0.004634650305296921,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.50833468885894,22.783335355839792],[113.51666881651164,22.78333533942853],[113.51666881651164,22.791664952290795],[113.50833468885894,22.791665001475426],[113.50833468885894,22.783335355839792]]]}"
0000000000000000142d,1305,8801,118.19219971,8802,118.192199707,6.94444444405E-5,0.0333333333324,118.192199707,1.9806936388727704E-4,3.190961847565495E-5,0.006666666666666667,0.8195121951219512,0.0,0.0,0.1804878048780488,0.0,0.0,0.019676836406400222,0.0031902509351759804,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.42499862819479,22.76666728358998],[113.43333262558454,22.766667261961942],[113.43333262558454,22.775001284451662],[113.42499862819479,22.775001337492643],[113.42499862819479,22.76666728358998]]]}"
0000000000000000154f,1564,4605,163.16064453,4606,163.160644531,6.94444444405E-5,0.0333333333324,163.160644531,0.10095599140991604,0.0074191631137764625,0.09105263157896001,0.19915254237288138,0.0,0.0,0.0,0.8008474576271187,0.0,0.05160573312790563,0.03983693804111516,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.36666464404688,23.375000122622318],[113.36666464404688,23.366666087376082],[113.37499868318736,23.366666057918778],[113.37499868318736,23.375000150035326],[113.36666464404688,23.375000122622318]]]}"
0000000000000000157a,1710,5393,129.27262878,5394,129.272628784,6.94444444405E-5,0.0333333333324,129.272628784,0.041472352277955024,0.007146469802665179,0.05913043478260001,1.0,0.0,0.0,0.0,0.0,0.0,0.034052533085846624,0.017654560602899196,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.37499868318736,23.308332068094664],[113.37499868318736,23.316666146717935],[113.36666464404688,23.316666175229457],[113.36666464404688,23.308332067842468],[113.37499868318736,23.308332068094664]]]}"
000000000000000015ba,1806,6631,1043.52160645,6632,1043.52160645,6.94444444405E-5,0.0333333333324,1043.52160645,0.42976146185084824,0.0063210883659653066,0.11498656988205644,1.0,0.0,0.0,0.0,0.0,0.0,0.09040190800672497,0.2673310801072847,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.34166687919412,23.191668665390793],[113.34166687919412,23.19999822336604],[113.33333286645494,23.199998264639184],[113.33333286645494,23.191668678420594],[113.34166687919412,23.191668665390793]]]}"
000000000000000015d7,1783,7187,5503.14404297,7188,5503.14404297,6.94444444405E-5,0.0333333333324,5503.14404297,0.5664655909321529,0.007822132190178865,0.11512499469038212,0.0,0.0,0.0,0.0,1.0,0.0,0.1716872478056996,0.5491532182269844,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.2333330622074,23.133334698571378],[113.24166712820357,23.133334696218693],[113.24166712820357,23.141668771589032],[113.2333330622074,23.14166871508149],[113.2333330622074,23.133334698571378]]]}"
000000000000000015df,1742,7326,5323.13720703,7327,5323.13720703,6.94444444405E-5,0.0333333333324,5323.13720703,0.4437674373516852,0.007857291924543399,0.19436238755109886,0.0,0.0,0.0,0.0,1.0,0.0,0.19754234112459562,0.8772090705149274,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.26666481657118,23.11666659231078],[113.26666481657118,23.12500061790663],[113.25833523209954,23.125000598735042],[113.25833523209954,23.116666546119347],[113.26666481657118,23.11666659231078]]]}"
000000000000000015fd,1612,7862,344.32580566,7863,344.325805664,6.94444444405E-5,0.0333333333324,344.325805664,0.006550523221512181,3.915526981387229E-4,0.03186004056795288,0.7729468599033817,0.0,0.0,0.08695652173913045,0.14009661835748793,0.0,0.14242465321216935,0.00920821188292137,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.49166662968847,23.025000789642075],[113.48333251753392,23.025000785720962],[113.48333251753392,23.016666789630555],[113.49166662968847,23.016666739913504],[113.49166662968847,23.025000789642075]]]}"
0000000000000000160d,1720,8362,345.6867981,8363,345.686798096,6.94444444405E-5,0.0333333333324,345.686798096,0.0954513472899653,0.0010464031915693802,0.022733812949633333,0.7135922330097088,0.0,0.0,0.2864077669902913,0.0,0.0,0.04376543978025535,0.012717116070969122,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.29166704261482,22.891664764387663],[113.29166704261482,22.883335143194625],[113.30000103352084,22.883335213332845],[113.30000103352084,22.89166480620913],[113.29166704261482,22.891664764387663]]]}"
0000000000000000160e,1691,8378,374.99066162,8379,374.990661621,6.94444444405E-5,0.0333333333324,374.990661621,0.008544275537833972,9.618024092027935E-4,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.05373037674317641,0.024318264308542774,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.43333262558454,22.883335201448332],[113.43333262558453,22.891664747673378],[113.42499862819479,22.891664809906295],[113.42499862819479,22.883335147325678],[113.43333262558454,22.883335201448332]]]}"
0000000000000000161d,1784,8878,272.73925781,8879,272.739257813,6.94444444405E-5,0.0333333333324,272.739257813,0.12412879033550778,0.00620207608476327,0.10539125395284797,1.0,0.0,0.0,0.0,0.0,0.0,0.06064861172971471,0.013655608729788167,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.56666865614204,22.749999136613148],[113.57499832156545,22.749999099410868],[113.57499832156545,22.758333230516996],[113.56666865614204,22.758333216290602],[113.56666865614204,22.749999136613148]]]}"
0000000000000000161e,2001,8882,158.42939758,8883,158.429397583,6.94444444405E-5,0.0333333333324,158.429397583,0.03421459423502203,0.0016669953223569405,0.036035147392296296,1.0,0.0,0.0,0.0,0.0,0.0,0.04558371003443335,0.00809251289526408,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.60000048822467,22.74999913757267],[113.60833457274529,22.749999109339143],[113.60833457274529,22.75833318747952],[113.60000048822468,22.758333165138865],[113.60000048822467,22.74999913757267]]]}"
00000000000000001767,2184,5361,190.23052979,5362,190.230529785,6.94444444405E-5,0.0333333333324,190.230529785,3.250755230958748E-4,1.8557892384737012E-4,0.006666666666666667,0.31196581196581197,0.0,0.0,0.688034188034188,0.0,0.0,0.02529045171628418,0.00742639119769013,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.10000144418824,23.316666176353838],[113.10000144418824,23.30833208906464],[113.10751507373134,23.308332068289438],[113.10814381911844,23.30910350327894],[113.10833549638096,23.309125825886554],[113.10833549638096,23.316666206889884],[113.10000144418824,23.316666176353838]]]}"
000000000000000017ac,2011,6682,228.33157349,6683,228.331573486,6.94444444405E-5,0.0333333333324,228.331573486,7.203231086334753E-4,0.013172098301952612,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.03311240481031986,0.012313626583344433,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.75833426505419,23.19999822621263],[113.75833426505419,23.191668659711144],[113.76666829389683,23.191668641435555],[113.76666829389683,23.199998256853736],[113.75833426505419,23.19999822621263]]]}"
000000000000000017d2,2408,7333,3408.49755859,7334,3408.49755859,6.94444444405E-5,0.0333333333324,3408.49755859,0.189304953538376,0.028420682767346814,0.20066348724823782,0.30434782608695654,0.0,0.0,0.0,0.6956521739130435,0.0,0.23729980132809067,0.3526162880842131,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.31666470610205,23.116666523827462],[113.32499874801528,23.11666654854184],[113.32499874801528,23.125000635933723],[113.31666470610205,23.125000639554756],[113.31666470610205,23.116666523827462]]]}"
000000000000000017d3,2072,7347,1491.06164551,7348,1491.06164551,6.94444444405E-5,0.0333333333324,1491.06164551,0.5754013236370978,0.005944150513321381,0.07408880904444189,0.7922705314009663,0.0,0.0,0.20772946859903385,0.0,0.0,0.13157197067020504,0.20764545001061524,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.44166669281229,23.125000647064937],[113.43333262558454,23.125000619602133],[113.43333262558454,23.116666572712408],[113.44166669281229,23.116666545279138],[113.44166669281229,23.125000647064937]]]}"
000000000000000017d4,2373,7351,30978.2011719,7352,30978.2011719,6.94444444405E-5,0.0333333333324,30978.2011719,0.12215236186733905,0.00734091337773907,0.06681002134591306,1.0,0.0,0.0,0.0,0.0,0.0,0.16701961739700558,0.09314468505665711,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.46666885417397,23.125000597300712],[113.46666885417397,23.116666588175555],[113.4749984721294,23.11666656821003],[113.4749984721294,23.125000631777873],[113.46666885417397,23.125000597300712]]]}"
000000000000000017da,2198,7596,404.39758301,7597,404.397583008,6.94444444405E-5,0.0333333333324,404.397583008,0.06509703894370986,0.002589852306800771,0.04521914349561754,0.7922705314009661,0.0,0.0,0.20772946859903382,0.0,0.0,0.05189807959066471,0.025440749430032616,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.43333262558453,23.07500070736761],[113.44166669281229,23.07500074746103],[113.4416666928123,23.083334786997614],[113.43333262558454,23.0833347775897],[113.43333262558453,23.07500070736761]]]}"
000000000000000017db,2368,7600,671.33673096,7601,671.336730957,6.94444444405E-5,0.0333333333324,671.336730957,2.4146460678445235E-4,4.881047895464602E-4,0.050091250670957654,0.0,0.0,0.0,0.28502415458937197,0.7149758454106281,0.0,0.07795875726436094,0.037050920852349005,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.47499847212941,23.075000705688943],[113.4749984721294,23.083334792002713],[113.46666885417397,23.083334773351613],[113.46666885417397,23.075000741365038],[113.47499847212941,23.075000705688943]]]}"
000000000000000017e1,2019,7683,448.43609619,7684,448.436096191,6.94444444405E-5,0.0333333333324,448.436096191,0.04081001381258385,0.0016063767517457042,0.04770298693519756,1.0,0.0,0.0,0.0,0.0,0.0,0.048207359674430815,0.015765041286945333,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.43333262558453,23.05833257525392],[113.43333262558454,23.066666668237357],[113.42499862819479,23.06666669300767],[113.42499862819479,23.05833256945231],[113.43333262558453,23.05833257525392]]]}"
000000000000000017e6,2329,7834,677.296875,7835,677.296875,6.94444444405E-5,0.0333333333324,677.296875,0.033062577142474944,0.0030977016387408866,0.0354761904762,0.8674033149171271,0.0,0.0,0.13259668508287292,0.0,0.0,0.06633666060114568,0.01364541313900453,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.25833523209954,23.016666751665575],[113.25833523209954,23.025000861229547],[113.25404559615146,23.02500083508439],[113.25429975110235,23.024144640296235],[113.25088850588902,23.022369935493828],[113.25000118500549,23.02233424548083],[113.25000118500549,23.0166667529919],[113.25833523209954,23.016666751665575]]]}"
000000000000000017e7,2287,7846,867.22167969,7847,867.221679688,6.94444444405E-5,0.0333333333324,867.221679688,0.4145311854910021,0.011420563778280421,0.09915714999470289,1.0,0.0,0.0,0.0,0.0,0.0,0.2434659180390357,0.07436290898870007,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3500009674311,23.016666804257227],[113.35833503979643,23.01666674678358],[113.35833503979643,23.025000858325228],[113.3500009674311,23.025000859544125],[113.3500009674311,23.016666804257227]]]}"
00000000000000001803,2143,8381,375.72869873,8382,375.72869873,6.94444444405E-5,0.0333333333324,375.72869873,0.041967569167154856,0.014484511112866371,0.08787787787787028,0.0,0.0,0.0,0.0,1.0,0.0,0.037510352278532444,0.03371693788440033,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.4583348530395,22.883335217652245],[113.4583348530395,22.89166475577356],[113.45000073852206,22.89166476341246],[113.45000073852206,22.883335193935864],[113.4583348530395,22.883335217652245]]]}"
00000000000000001947,2835,5377,309.88793945,5378,309.887939453,6.94444444405E-5,0.0333333333324,309.887939453,3.3441110513260933E-4,1.8983783401181696E-4,0.006666666666666667,0.374468085106383,0.0,0.0,0.625531914893617,0.0,0.0,0.08796875843684984,0.013032002047389737,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.24166712820357,23.31666620247385],[113.2333330622074,23.31666618722064],[113.2333330622074,23.30833206938427],[113.24166712820357,23.308332110857428],[113.24166712820357,23.31666620247385]]]}"
00000000000000001969,2998,6028,905.76446533,6029,905.764465332,6.94444444405E-5,0.0333333333324,905.764465332,0.7778096988387277,0.009043828150656116,0.0708825534450089,0.0,0.0,0.0,0.1228813559322034,0.8771186440677967,0.0,0.1683304719125082,0.16536336539959462,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.26666481657118,23.249998184100438],[113.26666481657118,23.25833224465255],[113.25833523209954,23.258332226399524],[113.25833523209954,23.249998139192332],[113.26666481657118,23.249998184100438]]]}"
0000000000000000196a,2748,6034,526.44445801,6035,526.444458008,6.94444444405E-5,0.0333333333324,526.444458008,0.11545987204312559,0.01910590737614595,0.15884329055429874,0.9234042553191489,0.0,0.0,0.0,0.07659574468085106,0.0,0.15656979092631026,0.0860736838657614,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.30833510249852,23.249998131405416],[113.31666470610205,23.249998123729185],[113.31666470610205,23.258332191065687],[113.3083351024985,23.258332226352223],[113.30833510249852,23.249998131405416]]]}"
000000000000000019ae,2547,7190,6058.70458984,7191,6058.70458984,6.94444444405E-5,0.0333333333324,6058.70458984,0.5394655982551674,0.007846261097965134,0.14066588965669324,1.0,0.0,0.0,0.0,0.0,0.0,0.16476988792679437,0.6842904483178768,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.26666481657118,23.13333467100459],[113.26666481657118,23.14166875107892],[113.25833523209954,23.141668700335465],[113.25833523209954,23.133334678830746],[113.26666481657118,23.13333467100459]]]}"
